ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121
B10K-DU-001-45,45.31728671,45.10428814,44.6907419,44.12963583,43.42699676,42.60291784,41.66629218,40.63907045,39.50187791,38.31591219,37.07822866,35.79165432,34.46711228,33.15161897,31.83904649,30.54272624,29.27108439,28.05016717,26.86464377,25.72929366,24.64384376,23.61200475,22.63308423,21.710982,20.84998486,20.03657435,19.28289139,18.57937636,17.92528139,17.32582077,16.77034987,16.26062062,15.80020076,15.37755535,14.99909708,14.65563861,14.34913391,14.07577863,13.83498897,13.62153849,13.43455192,13.27158829,13.13057325,13.01005503,12.90463862,12.81479379,12.73877777,12.6744913,12.61905553,12.5718327,12.5304996,12.49407553,12.46180732,12.43174161,12.40403853,12.3768447,12.34902673,12.32108493,12.29247185,12.26090093,12.22791822,12.19185862,12.15350351,12.11220999,12.06696954,12.01858461,11.96697337,11.91010064,11.85055398,11.78579587,11.71708953,11.64390642,11.56653777,11.48461214,11.39939742,11.30984441,11.217017,11.12085811,11.02150154,10.91912063,10.81507328,10.70884327,10.60118799,10.49223798,10.38240013,10.27215636,10.16187602,10.05162434,9.941979406,9.832984118,9.7250448,9.618099245,9.512752683,9.409290072,9.307169278,9.20773921,9.110354192,9.015378971,8.922973946,8.833592611,8.746895685,8.663545211,8.583481756,8.506824866,8.433338662,8.363801516,8.298067203,8.235917464,8.177695326,8.123604305,8.073420954,8.026823226,7.984817343,7.946709665,7.912389838,7.882341161,7.856346101,7.834373181,7.816191527,7.802287122,7.802287122
B10K-DU-001-46,0.511778244,0.514191821,0.516662618,0.518353796,0.519188153,0.519221759,0.518416572,0.516759074,0.514314795,0.511177404,0.507382794,0.502953517,0.497967194,0.492541453,0.48678778,0.480834853,0.474754803,0.46863164,0.462728717,0.457101438,0.45186001,0.447170568,0.443186432,0.440081616,0.437854971,0.436738221,0.436925754,0.438433336,0.441460849,0.446392535,0.453111975,0.461970767,0.473372131,0.48723822,0.504264467,0.524428815,0.548154063,0.576133327,0.608293176,0.645429806,0.687677094,0.735610941,0.789593476,0.849600783,0.916425593,0.989365305,1.069387262,1.15531661,1.247946441,1.345878531,1.449499712,1.557385231,1.669166305,1.783987601,1.900344166,2.018015086,2.135331512,2.251841588,2.365870817,2.476085899,2.582273231,2.682741474,2.777653055,2.864635134,2.945405749,3.018656104,3.085833555,3.147048049,3.203138577,3.25493241,3.30341179,3.349342693,3.393290116,3.435318309,3.476816109,3.517463387,3.558110322,3.598970638,3.640562014,3.682905225,3.726217522,3.770261775,3.815271367,3.860572353,3.906034981,3.951293378,3.996198493,4.039820143,4.082524273,4.123524871,4.16307257,4.200550943,4.236269953,4.269237931,4.299812507,4.327886864,4.35211296,4.373412763,4.390722591,4.404008482,4.412845579,4.41697504,4.416027255,4.409698986,4.39783259,4.380414044,4.356880865,4.327879598,4.293063275,4.252582533,4.206551186,4.155515456,4.099436844,4.038706274,3.973834887,3.905212615,3.833247444,3.758358615,3.681271113,3.602277671,3.602277671
B10K-DU-001-47,2.185904047,2.168608684,2.145234737,2.120716774,2.094755784,2.067880329,2.039807059,2.010902962,1.981241585,1.950949622,1.920286754,1.889565863,1.858399693,1.827267082,1.796515638,1.765881161,1.735826166,1.706498724,1.677772701,1.649938147,1.622865434,1.596631232,1.571436605,1.547045499,1.523847625,1.501393118,1.479991031,1.459246011,1.439379688,1.420442284,1.402060757,1.384287301,1.367473962,1.351072498,1.335247061,1.320204114,1.305526579,1.291481306,1.277969999,1.264918402,1.252602341,1.24077621,1.229595716,1.218963991,1.209026749,1.199789601,1.191188061,1.183187541,1.175977711,1.169484697,1.163647638,1.15847231,1.154127696,1.150338943,1.147382136,1.144957854,1.1432034,1.14208129,1.141535722,1.141637088,1.142232856,1.143465344,1.145148645,1.147439976,1.150194322,1.153498247,1.157332757,1.161615532,1.166511401,1.171898146,1.177847686,1.184310457,1.191376454,1.199003739,1.207220085,1.21599574,1.225433733,1.235404805,1.246045187,1.257265914,1.269112646,1.2815295,1.294475434,1.308013937,1.322003641,1.336494743,1.35140898,1.366698824,1.382300173,1.398059073,1.413977451,1.429911955,1.445852761,1.461491248,1.476914753,1.491812758,1.506136245,1.519668768,1.532330356,1.543825552,1.554204385,1.563006815,1.57036052,1.575752938,1.579332545,1.580642003,1.57979057,1.576341965,1.570404561,1.561529111,1.549871509,1.535013385,1.517079332,1.495662528,1.470954338,1.442459379,1.410364396,1.374227426,1.334070035,1.289489224,1.289489224
B10K-DU-001-53,6.941596532,6.851238783,6.721965666,6.635291272,6.557689448,6.506685816,6.479272442,6.469093893,6.495296708,6.538816117,6.602346611,6.697545009,6.815615344,6.95752769,7.126062256,7.325450706,7.552715134,7.811099602,8.105426284,8.439846703,8.813659854,9.228782301,9.692712706,10.21209484,10.78779903,11.42489669,12.1386151,12.92197237,13.78559124,14.72978142,15.76201944,16.88014388,18.08805625,19.39066917,20.78456499,22.26673611,23.82807864,25.48377327,27.22082176,29.01963865,30.91573915,32.86598956,34.88140961,36.98636677,39.10349572,41.28254818,43.49083637,45.72665399,47.96028817,50.17593492,52.31821399,54.39550232,56.31074762,58.09477991,59.72086499,61.17011318,62.42560641,63.54165785,64.46423553,65.23372385,65.87025664,66.37296759,66.76704789,67.01826253,67.08536536,67.0016274,66.63953807,66.02391231,65.07345646,63.79634943,62.16350272,60.17866836,57.88516996,55.31045149,52.47757562,49.45823591,46.28823073,43.0553056,39.80488558,36.58762815,33.46046696,30.4574321,27.61967477,24.96230427,22.49940998,20.23911624,18.18162607,16.32287579,14.65144697,13.15727301,11.82889488,10.65636525,9.620438574,8.707092792,7.904271205,7.198228704,6.582180753,6.043100424,5.570607298,5.156657298,4.796157751,4.48130395,4.205622652,3.964936435,3.755838932,3.573157949,3.414053882,3.276637174,3.157198478,3.054380643,2.966415049,2.891160633,2.828123363,2.775341838,2.73223503,2.69789886,2.671170772,2.651924012,2.639051359,2.632554558,2.632554558
B10K-DU-001-55,6.875432689,6.805364759,6.771776125,6.806039173,6.895487741,7.017242186,7.146245406,7.238283022,7.265941309,7.207456595,7.061419311,6.836782077,6.55174776,6.235984376,5.914432533,5.61170474,5.346330419,5.129284386,4.964677658,4.855306779,4.798765246,4.787578556,4.820879459,4.882575045,4.963685517,5.053490957,5.138837314,5.208297611,5.25724344,5.276119524,5.269576184,5.241638397,5.199959664,5.147932605,5.094364291,5.040129617,4.98745099,4.933943552,4.879497561,4.823073312,4.764879705,4.704337725,4.642748253,4.581758741,4.522875542,4.468072415,4.419270847,4.377529815,4.343868291,4.320838478,4.306819574,4.303300519,4.308950528,4.3243239,4.348924702,4.382050337,4.423636164,4.473450608,4.531081771,4.596033615,4.669952757,4.75343774,4.847389471,4.955080068,5.077205257,5.216899818,5.373253653,5.54959759,5.744576087,5.957786676,6.189641357,6.438189598,6.704047728,6.984902595,7.279550199,7.58784719,7.907666022,8.237984265,8.580046221,8.932416853,9.29429163,9.667134515,10.04970273,10.44419834,10.84871736,11.26469988,11.6908675,12.12606638,12.57047619,13.0203687,13.47197331,13.9217291,14.36375902,14.78797847,15.19176891,15.56674281,15.90331603,16.19806024,16.44446437,16.64133498,16.77688808,16.85529089,16.87454147,16.8311075,16.72489305,16.56099992,16.34107518,16.06683802,15.74230679,15.3733338,14.96582783,14.52554856,14.05758322,13.56920015,13.06644859,12.55501527,12.04146549,11.53114598,11.02791016,10.53568246,10.53568246
B10K-DU-001-56,3.077635884,3.077635884,3.174224484,3.380280407,3.599270858,3.827107408,4.064003359,4.302390253,4.542596553,4.769449231,4.986067071,5.188861753,5.362161297,5.516774267,5.652150061,5.766775052,5.863165546,5.949813787,6.029915954,6.103889112,6.170513726,6.234293245,6.29679657,6.358448015,6.417026782,6.475219799,6.529668905,6.583148182,6.63221158,6.671799662,6.699412067,6.711248882,6.698950757,6.668167905,6.613395534,6.544558412,6.465107431,6.389074385,6.319881401,6.26170148,6.216090149,6.185126518,6.165143396,6.151587582,6.145277047,6.143995287,6.149486524,6.165794654,6.199754548,6.250994115,6.319311958,6.398456435,6.477572518,6.545771338,6.592142311,6.605232762,6.586324047,6.537961477,6.462690578,6.367635542,6.25748754,6.142640656,6.028408127,5.926394401,5.837339359,5.762756384,5.703974702,5.657860887,5.619648698,5.591209782,5.571437561,5.559428091,5.558706027,5.566971735,5.582664253,5.603107645,5.623799248,5.640118743,5.651057707,5.655353302,5.652977019,5.646179549,5.634960405,5.622448115,5.609473594,5.597385861,5.589323237,5.589605,5.600224223,5.625229027,5.666546687,5.726540745,5.805719328,5.904813865,6.022972414,6.160044301,6.314883403,6.486271301,6.673163574,6.873494392,7.085972556,7.309081928,7.541606936,7.781244463,8.026603469,8.273609137,8.520028923,8.763618358,9.003914859,9.24033675,9.475746071,9.712208252,9.954815904,10.20653583,10.47500072,10.76408576,11.07912572,11.42563692,11.80500545,12.22336952,12.22336952
B10K-DU-001-57,20.95670206,21.18194804,21.74146323,22.33531619,23.01390869,23.70266798,24.33662133,24.97281699,25.50316288,26.01263861,26.39208597,26.72911235,26.98213509,27.18593809,27.35732893,27.46004437,27.5281669,27.51124659,27.38740104,27.18542009,26.83561965,26.37220409,25.80635274,25.0979641,24.2975579,23.44739795,22.56662535,21.6845912,20.84403258,20.05528078,19.33481341,18.70112576,18.19242098,17.78020431,17.48168541,17.29736839,17.22281113,17.24898981,17.3603518,17.55103155,17.78277151,18.02761458,18.24895753,18.42837777,18.54753687,18.58802253,18.58202194,18.51872576,18.41503587,18.28999221,18.14077835,17.97986615,17.82764102,17.69895535,17.59838147,17.53985383,17.51877214,17.53555659,17.58084262,17.6512159,17.74151161,17.84286747,17.94904972,18.06744964,18.19070291,18.31841396,18.44349262,18.563923,18.68335023,18.78668403,18.87615071,18.93112298,18.96068359,18.94629788,18.89274527,18.79118615,18.65464778,18.47745282,18.27241402,18.04441302,17.79707345,17.5481011,17.29598886,17.05131951,16.81907463,16.60018465,16.39705458,16.20865553,16.03473208,15.87048712,15.71417459,15.56131978,15.40692459,15.24891177,15.08154018,14.90267238,14.71149521,14.50360279,14.27986819,14.04082721,13.78515348,13.51211895,13.22502666,12.92109893,12.60519228,12.27802528,11.94223279,11.59898,11.25310897,10.90643005,10.56199354,10.22239655,9.889317794,9.565615861,9.25437442,8.955082958,8.669808696,8.399107975,8.143943241,7.904178583,7.904178583
B10K-DU-001-60,7.604398916,7.874999556,8.235417236,8.592149678,8.88888119,9.194411526,9.452358393,9.696074788,9.927091836,10.13587451,10.34856172,10.55902737,10.77774228,11.01729844,11.26859409,11.55956619,11.8652191,12.20215918,12.55962689,12.94492236,13.35819972,13.79402771,14.28055108,14.80470415,15.39619164,16.06933279,16.81245444,17.69303577,18.7068466,19.83456495,21.10192233,22.48693036,23.95050744,25.47447551,26.98779798,28.42484225,29.74349072,30.89865137,31.84773511,32.50678285,32.88986129,33.01066307,32.88424577,32.54056657,32.0270833,31.40738672,30.74325804,30.08457066,29.49129069,29.00128807,28.61247617,28.31969797,28.06917282,27.81092057,27.50580875,27.1280181,26.65356513,26.08562847,25.43544431,24.71960632,23.97455434,23.210048,22.45848004,21.73212295,21.04843473,20.4107615,19.80808166,19.24754882,18.71500196,18.22137079,17.76312915,17.34399445,16.9681476,16.63092479,16.34193727,16.09766561,15.88997587,15.73238692,15.60507514,15.51327662,15.44468156,15.39772265,15.36172767,15.33281239,15.30403373,15.27080769,15.22998267,15.17303972,15.10513228,15.02394839,14.92960632,14.82339791,14.70746133,14.58153117,14.44962024,14.31091429,14.16934069,14.02669163,13.88330448,13.74163426,13.60254908,13.46515581,13.33047798,13.19900944,13.07068323,12.94441481,12.81868873,12.69400681,12.57019263,12.44487528,12.3194169,12.19309286,12.06498475,11.93579588,11.8043414,11.67127,11.53692,11.39965066,11.2606931,11.12002561,11.12002561
B10K-DU-001-61,14.03013866,14.03013866,13.23323911,12.371093,11.68923878,11.22649794,10.91966315,10.72769427,10.63830366,10.63856484,10.70355841,10.80672075,10.92138625,11.03330616,11.13102688,11.20843563,11.2675366,11.30676768,11.3295734,11.34579144,11.34399586,11.33120303,11.30577882,11.26303006,11.20530285,11.14099504,11.07417128,11.03038398,11.01074261,11.02060264,11.05526836,11.10395726,11.15037576,11.1837423,11.19018683,11.17599981,11.14469139,11.10735439,11.07573218,11.06628836,11.07853054,11.11372815,11.16558422,11.23233082,11.30595668,11.38131969,11.46230876,11.55454491,11.66723664,11.80698122,11.99183415,12.21983092,12.49882372,12.83078768,13.20826903,13.64015194,14.11278989,14.62999417,15.18319757,15.76385061,16.36712856,16.97904257,17.58381165,18.17530486,18.73174818,19.25754425,19.74543201,20.20620547,20.63559611,21.04321429,21.42622445,21.78461046,22.11606323,22.42267938,22.70355532,22.95711449,23.18117217,23.37032788,23.51531287,23.61362243,23.66258382,23.65821751,23.60551417,23.50208181,23.35590066,23.17919582,22.97147249,22.74991108,22.52289985,22.29777738,22.09443668,21.91954313,21.78529284,21.70156925,21.67763756,21.71850565,21.82692959,22.0096989,22.26491259,22.58758484,22.97626306,23.42826397,23.93263366,24.48015434,25.06149084,25.66268315,26.2700895,26.86642049,27.43644767,27.95956766,28.41592831,28.78828676,29.05930511,29.21701676,29.24055519,29.12491051,28.86810294,28.4714435,27.94153749,27.28546405,27.28546405
B10K-DU-001-62,12.61452552,12.85438813,13.36299491,13.83785843,14.2761392,14.67548198,15.02891989,15.34025908,15.6034589,15.81742064,15.98666066,16.10656603,16.17448619,16.22062756,16.24764731,16.26427926,16.28277123,16.30658801,16.3341714,16.37377819,16.42167205,16.48579039,16.5597792,16.64784851,16.75525399,16.87316254,17.00452107,17.14716707,17.3019309,17.46039335,17.6200116,17.77455601,17.92589597,18.05606294,18.17276499,18.25375454,18.30845406,18.32264331,18.29301455,18.21739412,18.09264992,17.92471924,17.71302478,17.46613171,17.18372731,16.87966245,16.55672232,16.22805694,15.894898,15.56684664,15.24579772,14.93633078,14.64498672,14.36717427,14.10770565,13.86385071,13.63420088,13.41603405,13.20860079,13.00848179,12.81248366,12.61961161,12.4282156,12.23472732,12.03926517,11.84081376,11.63759542,11.43042898,11.21878379,11.0032292,10.78241704,10.56029031,10.3354982,10.10872295,9.881331665,9.653673987,9.427463434,9.203743959,8.982230044,8.764920501,8.551362537,8.342758292,8.140097022,7.943380019,7.752983597,7.569227889,7.392668932,7.223177907,7.061246534,6.907030978,6.760531357,6.621804815,6.490640923,6.367248732,6.251653396,6.143844051,6.043907744,5.951751022,5.867152308,5.79015006,5.7204422,5.658230234,5.603195531,5.555329105,5.514466999,5.480514674,5.453212059,5.432716802,5.418647364,5.410873967,5.409178005,5.413298565,5.423119488,5.438333872,5.458784119,5.484093188,5.514107678,5.548420452,5.58681889,5.629076459,5.629076459
B10K-DU-001-63,3.243394161,3.25690272,3.291016321,3.326294598,3.362025761,3.39888712,3.435888552,3.472099854,3.507660085,3.541978984,3.574969807,3.606052645,3.636010585,3.665245661,3.693117006,3.721276635,3.749549598,3.778809643,3.809615405,3.841094411,3.874402057,3.908190985,3.94243715,3.97743476,4.012042841,4.045053643,4.077290638,4.107179376,4.135939465,4.162849031,4.188513039,4.214023992,4.239870636,4.266501281,4.295777725,4.327606124,4.363566046,4.404801398,4.4518235,4.505740251,4.56693714,4.636508874,4.714200237,4.801028127,4.896399342,5.000675121,5.113368754,5.233823666,5.361586347,5.495794696,5.635187845,5.77859387,5.924524877,6.072551933,6.220097047,6.367247409,6.511089703,6.651415352,6.786715467,6.916059992,7.038128467,7.153119801,7.259426832,7.357358547,7.446895797,7.528419755,7.60214233,7.669705488,7.730941226,7.787175422,7.839429417,7.888820237,7.936196925,7.982390895,8.027979834,8.074000938,8.121396089,8.170690408,8.221129457,8.274487865,8.330121732,8.387490755,8.447785708,8.509693736,8.57295931,8.636961663,8.701378263,8.765596994,8.828539429,8.889696272,8.946971266,9.000995022,9.049524391,9.091764425,9.12748772,9.154602758,9.172619224,9.180946202,9.178983136,9.165593076,9.140927559,9.105083464,9.05735908,8.998752277,8.929728177,8.849709706,8.761031439,8.663849837,8.559223481,8.448484101,8.332416225,8.212316842,8.089424218,7.964360624,7.83872333,7.713445193,7.589260866,7.4668524,7.34770503,7.231909608,7.231909608
B10K-DU-001-64,1.674310691,1.708025865,1.766619663,1.825605189,1.884968381,1.943975422,2.003381427,2.062275498,2.119943352,2.176991575,2.232970958,2.287723959,2.340974352,2.392929378,2.443126976,2.490936335,2.536351662,2.579821867,2.620687503,2.658914519,2.694352684,2.725878789,2.754674749,2.780432721,2.802282551,2.820672289,2.835649848,2.847242141,2.855832515,2.860647306,2.862719214,2.862248838,2.858966525,2.853529066,2.846601204,2.837320636,2.82703794,2.816148457,2.80410607,2.791349201,2.778872046,2.766186082,2.753779454,2.741685262,2.730254667,2.719567293,2.709809288,2.701023348,2.693249923,2.686355734,2.680914636,2.676301251,2.672805515,2.670288498,2.668589724,2.667767728,2.667556665,2.668098097,2.669142989,2.670481548,2.67219555,2.674099084,2.675861296,2.67787103,2.679745768,2.681697705,2.683419341,2.684917629,2.686381571,2.687709573,2.688845947,2.689812495,2.690745305,2.691734506,2.69281485,2.694173173,2.695728564,2.697883843,2.700727237,2.704371866,2.709116316,2.715075655,2.722560595,2.731784813,2.742913913,2.75641569,2.772143689,2.79067214,2.811926701,2.836543138,2.864185843,2.895205827,2.930133698,2.968464398,3.01093885,3.057290698,3.107706666,3.162293479,3.220854964,3.283818851,3.350706887,3.421642136,3.496677147,3.575419068,3.657914335,3.74379774,3.83300097,3.924977585,4.019632972,4.116487516,4.215023437,4.314959108,4.415556026,4.516256511,4.616762367,4.716026271,4.814115422,4.909778665,5.002914776,5.093227336,5.093227336
B10K-DU-001-66,110.2393326,110.2393326,109.779701,108.729502,107.5859333,106.3365494,104.5828146,102.424705,99.56199605,96.40192538,92.72030452,88.97710676,85.22139432,81.78182623,78.51115161,75.71689612,73.16315098,70.77782301,68.57005558,66.38865153,64.2009444,61.99353534,59.843236,57.74709984,55.74660102,53.88278679,52.19386238,50.76266696,49.48503637,48.35003888,47.34393798,46.43656367,45.58756005,44.77656518,44.00074258,43.26048995,42.54968465,41.89626084,41.33842543,40.87448535,40.52338939,40.27454455,40.13732124,40.11063721,40.16755089,40.32715161,40.57143673,40.89864283,41.31931039,41.82591575,42.39150177,43.02673178,43.72080416,44.49689453,45.33208144,46.25230622,47.24565977,48.34127051,49.51753322,50.80214057,52.17698601,53.66086528,55.28253356,57.02100407,58.92463769,60.97260425,63.16830266,65.52172649,68.02303679,70.64070708,73.37380287,76.20154642,79.10172677,82.0281763,84.9627403,87.86555126,90.68886493,93.37816911,95.90876848,98.20014853,100.1981264,101.9205002,103.2702695,104.2150928,104.7794901,104.8985317,104.5753889,103.7944471,102.594707,100.9801298,98.960093,96.58547421,93.87719476,90.89327825,87.68115466,84.27847965,80.74239992,77.11926656,73.45060675,69.78396854,66.15134416,62.58675846,59.12080741,55.76880895,52.55552198,49.49144531,46.58328479,43.84057486,41.26347865,38.85377812,36.60479433,34.51639198,32.58071494,30.79289348,29.14510268,27.62889235,26.23708509,24.96167734,23.79364185,22.72781292,22.72781292
B10K-DU-001-67,13.57971817,14.26134543,14.98265279,15.72404505,16.48743364,17.28687835,18.11056881,18.96162906,19.80888841,20.63427589,21.40154823,22.14743356,22.80299417,23.44809249,24.0776209,24.68070379,25.28237415,25.88142547,26.46446204,27.04363588,27.61087976,28.15467063,28.65554513,29.10509437,29.49520793,29.82470877,30.10307858,30.34458686,30.55070322,30.78786044,31.0491253,31.34171672,31.67608239,32.04196239,32.44845548,32.87864843,33.33175646,33.83002931,34.35551707,34.90666897,35.47363954,36.06975147,36.70646852,37.3735724,38.0771014,38.79966559,39.54361676,40.31350867,41.09454813,41.88744503,42.68437257,43.4703917,44.23652639,44.97254022,45.67593361,46.36204385,46.98768558,47.58418859,48.15312886,48.66661093,49.09518225,49.40185811,49.5378943,49.52024879,49.32596074,48.96976298,48.46686057,47.8429543,47.11075159,46.29820053,45.42479225,44.48266305,43.51205201,42.50647184,41.47052489,40.4150094,39.33572904,38.22427922,37.09520872,35.92947997,34.73498683,33.51086714,32.25766379,30.98501157,29.69187078,28.3939128,27.08922618,25.79060353,24.50340464,23.23777955,22.00112544,20.7981676,19.63705672,18.52118242,17.45372246,16.43777787,15.47365807,14.56337618,13.71105377,12.91222774,12.16601759,11.4705182,10.82900524,10.23477521,9.685429551,9.181507056,8.718303211,8.29272416,7.904579327,7.549643007,7.224947898,6.930442694,6.661385165,6.417489297,6.196081858,5.995132054,5.813730058,5.649423041,5.501815281,5.368555526,5.368555526
B10K-DU-001-68,22.74170294,22.86070217,22.99601818,23.13750676,23.28113611,23.41776928,23.54260878,23.65913636,23.76032825,23.85440948,23.9404797,24.02434641,24.10261199,24.18642631,24.28167673,24.37747148,24.4753841,24.57609765,24.66906522,24.7476505,24.79522968,24.80193439,24.76176108,24.6650111,24.49771643,24.26167803,23.96073367,23.59462434,23.1773783,22.71534179,22.22146422,21.69740196,21.16096419,20.61960421,20.07708829,19.54279493,19.02829668,18.52438205,18.04014175,17.58148626,17.14970315,16.74332565,16.36650333,16.02651659,15.71998311,15.45088673,15.22182043,15.03218797,14.88803037,14.78518857,14.7265229,14.7138924,14.74436213,14.82107574,14.93725815,15.09898142,15.30103484,15.54474202,15.82653806,16.14585322,16.5010341,16.89005901,17.31139587,17.76432862,18.24359059,18.7517101,19.28446584,19.83666643,20.40776906,20.99456818,21.59468571,22.20240445,22.81319543,23.4239612,24.02785258,24.62298283,25.20169655,25.75399826,26.27972708,26.76720706,27.21310277,27.61363429,27.9541331,28.23781268,28.46026849,28.61085028,28.69560817,28.71325571,28.65224678,28.52606891,28.33494578,28.07560648,27.75635899,27.38305442,26.95461128,26.48174418,25.9680233,25.41793662,24.8378014,24.23317391,23.60975194,22.97398535,22.32883148,21.68038139,21.03184713,20.38983855,19.75734592,19.13627064,18.52942992,17.94205237,17.3746183,16.82810119,16.30379927,15.80526531,15.33183818,14.8827671,14.4588584,14.06161588,13.69035307,13.34401134,13.34401134
B10K-DU-001-69,15.10778205,15.18284967,15.66861086,16.10308158,16.48864793,16.82488271,17.12712729,17.41889978,17.71670573,18.03919063,18.37866148,18.7595816,19.17442693,19.60988912,20.0577273,20.47897094,20.85910198,21.17155556,21.40067972,21.52934196,21.53597667,21.43126116,21.21393939,20.88402174,20.45339286,19.93800223,19.34463085,18.68230265,17.98148568,17.25890489,16.52514047,15.79940354,15.10285785,14.44312764,13.82470568,13.26225762,12.7632556,12.32231637,11.94000496,11.62461189,11.36089873,11.15304978,10.99443009,10.87910529,10.80856425,10.77512844,10.78083933,10.82041291,10.8961852,11.00509785,11.14609855,11.31731041,11.51228285,11.73305134,11.96874113,12.21471662,12.46731306,12.72196039,12.97156485,13.21205781,13.43884513,13.64828422,13.84132105,14.01080845,14.15808253,14.28388557,14.38398917,14.46009306,14.51213221,14.53663186,14.53612477,14.50782427,14.45084782,14.36806219,14.2566026,14.11876998,13.95233222,13.75951642,13.54234433,13.30158569,13.03820158,12.75423408,12.45184535,12.13397926,11.80230119,11.46052339,11.10941101,10.75338576,10.39426619,10.03436265,9.677458688,9.324752271,8.977565408,8.638746504,8.308661984,7.98932242,7.6811299,7.386195907,7.10390392,6.834699002,6.578645629,6.336234895,6.107008575,5.891182556,5.688196733,5.49789139,5.320575105,5.155196939,5.001396271,4.85876351,4.727019904,4.605597903,4.49403271,4.392002014,4.298963492,4.214670351,4.138592913,4.070447543,4.009772007,3.956220379,3.956220379
B10K-DU-001-70,60.7579288,60.7579288,61.60928304,63.17926535,64.41370616,65.391162,66.17133272,66.78787417,67.317296,67.84317377,68.37310729,68.90280791,69.46323254,70.04131404,70.53560632,70.88490305,71.02734777,70.85081072,70.38842562,69.5368455,68.3817645,66.93827444,65.24322947,63.31132909,61.17731459,58.83508428,56.33327611,53.67761082,50.89149614,48.02589967,45.12447322,42.24103606,39.42040881,36.7365657,34.18931928,31.81804562,29.61554867,27.59750872,25.75385847,24.08838488,22.59375108,21.24331504,20.02740343,18.93240614,17.97291234,17.12296146,16.36844916,15.7160237,15.153439,14.66515277,14.2465428,13.89837141,13.60499163,13.36586775,13.17803948,13.03444259,12.9423758,12.88894076,12.87856657,12.90695223,12.976305,13.08325024,13.22540003,13.40742707,13.62257092,13.87529298,14.16458733,14.49198349,14.85921703,15.26372541,15.71167166,16.19699356,16.72771938,17.29494055,17.90212458,18.54606373,19.22087184,19.92371769,20.6486318,21.3886488,22.1341906,22.87768664,23.61245587,24.31731185,24.99397065,25.62615758,26.20305432,26.7123408,27.15058,27.50614199,27.76982958,27.943293,28.02288939,28.00095885,27.88333698,27.66967951,27.3689287,26.98132629,26.51347093,25.97594042,25.37841919,24.72686305,24.0313903,23.30303682,22.55012405,21.78175234,21.00592003,20.2289307,19.46051696,18.70431421,17.96666026,17.24998586,16.55877207,15.89460938,15.26195812,14.66142246,14.092087,13.55574295,13.05115367,12.5786767,12.5786767
B10K-DU-001-71,171.1406624,171.1406624,186.7484392,205.1061745,220.620388,236.0401436,250.2784126,263.6660815,276.3833923,286.9154995,296.4788318,304.0265338,308.2264198,310.201094,308.7923841,303.6839256,296.129999,286.1074286,273.1658871,259.3500973,244.8204467,229.8384753,215.3826513,201.2803839,187.4236592,173.9441637,160.858956,147.8807087,135.1273928,122.9684092,111.3171235,100.3651421,90.15563429,80.77516227,72.2721478,64.62393945,57.79194151,51.70739406,46.28705605,41.46874618,37.19249106,33.38692582,30.00619543,27.06109812,24.46428287,22.17791638,20.17140883,18.41373633,16.868236,15.54034134,14.38718122,13.38809008,12.52327695,11.79149593,11.18275227,10.67297801,10.24989937,9.924729999,9.670603945,9.482430116,9.364641947,9.29942423,9.287263578,9.327683225,9.410861235,9.543973882,9.717174733,9.934009164,10.18979194,10.48674775,10.82112292,11.19409679,11.60342861,12.04816135,12.52651952,13.036914,13.57632803,14.14504145,14.73627093,15.34872907,15.97975314,16.62185805,17.27140269,17.92192328,18.57140816,19.20525479,19.82282632,20.41607898,20.97360449,21.49347654,21.96506333,22.38597336,22.74554843,23.04199982,23.27184061,23.43192699,23.51726529,23.53136422,23.47457102,23.35089399,23.15639151,22.89930803,22.58565744,22.21985152,21.80683763,21.35258656,20.86279055,20.3447965,19.80500029,19.24739319,18.679643,18.10428201,17.52873212,16.95527225,16.38979115,15.83324752,15.28985508,14.76134207,14.24944864,13.75665269,13.75665269
