APP-008_Calypte_anna
0	0.334828979275175
160.738223951987	0.334828979275175
324.528439498	0.334828979275175
491.455424182316	0.334828979275175
661.519178004936	214.517726345795
834.889256054416	173.014949364528
1011.3961032422	139.313379419274
1191.3788297454	112.172355232468
1374.75265801974	89.1337717812888
1561.51758806522	70.4547707265972
1751.92795251467	55.2538196050787
1945.89897382382	44.0156493724674
2143.51542953695	35.9207082466932
2344.9468747426	30.2838497231577
2550.19330944079	26.3074187759686
2759.25473363151	23.4648007630196
2972.38547994759	21.4690407634088
3189.50077084476	20.0592854907511
3410.6853838673	19.0596189781663
3636.10887410377	18.412432558
3865.85601909843	18.0235475542818
4099.9268188513	17.8095838588741
4338.40605090665	17.7756594792945
4581.46327035303	17.8187538771226
4829.09847719046	17.9158492670549
5081.3964489632	18.0286288735736
5338.52674075981	18.1073781123044
5600.4893525803	18.1049974540883
5867.45383951321	18.0324383343663
6139.42020155856	17.8579532082975
6416.64277134917	17.5944277961235
6699.03677134077	17.2619509397776
6986.85653416619	16.9029097696213
7280.10205982543	16.5206694112665
7578.85812586277	16.1078575695355
7883.37906491106	15.7129067791297
8193.58009942599	15.3382608835431
8509.71556204042	14.9704716097365
8831.87023029863	14.6153703473984
9160.0441042006	14.2790391890947
9494.49151637918	13.9521756313166
9835.29724437865	13.6509021111269
10182.5460657433	13.3837629086985
10536.4075355616	13.1370386657672
10896.966431378	12.9274694045324
11264.3075307366	12.7437714572847
11638.6851662704	12.5831830159055
12020.1841155235	12.4437901779418
12408.804378496	12.3271848047522
12804.885065365	12.227941115368
13208.4261761306	12.1521860435203
13619.6820434255	12.0905824357089
14038.6526672497	12.0451257237776
14465.6771577804	12.0178622954397
14900.6707374732	12.0109567560251
15343.9725165054	12.0246557319416
15795.7520499653	12.0446548915448
16256.0093378532	12.0746699368277
16724.9987128017	12.1183085433405
17202.8897298995	12.16833701587
17689.851944235	12.2192072793612
18186.0549108969	12.2713636689948
18691.6681849738	12.3293759071343
19206.861321554	12.3874513305518
19731.8038757264	12.4407042904939
20266.7501801235	12.4985779286687
20811.7850122898	12.5549555025194
